asset_id,date,energy_kwh,availability_pct,avg_wind_speed_ms,irradiance_wm2,temperature_c,fault_code,fault_description
WT-003,2024-03-07,31509.1,95.6,9.5,,2.6,,
WT-003,2024-03-08,13099.1,91.8,7.3,,4.8,,
WT-003,2024-03-09,33913.5,92.9,9.5,,17.0,,
WT-003,2024-03-10,26910.1,91.9,9.2,,12.0,,
WT-003,2024-03-11,62016.1,94.8,12.4,,8.1,,
WT-003,2024-03-12,6626.3,98.7,5.9,,2.3,,
WT-003,2024-03-13,62320.5,95.1,12.1,,5.8,,
WT-003,2024-03-14,47072.9,95.3,11.0,,3.4,,
WT-003,2024-03-15,64545.0,100,13.0,,4.3,,
WT-003,2024-03-16,17816.8,68.1,8.8,,5.1,E-4001,Yaw system fault — nacelle heading error >10°
WT-003,2024-03-17,19291.6,94.0,8.1,,0.9,,
WT-003,2024-03-18,64965.0,96.4,11.9,,12.8,,
WT-003,2024-03-19,41399.0,77.7,11.0,,3.3,E-1003,Generator bearing vibration exceeds 8 mm/s RMS
WT-003,2024-03-20,65111.4,99.1,12.1,,13.3,,
WT-003,2024-03-21,15449.2,74.3,8.5,,13.8,E-5001,Transformer oil temperature warning — 85°C threshold reached
WT-003,2024-03-22,65525.8,97.2,12.5,,14.2,,
WT-003,2024-03-23,42494.4,91.2,10.4,,6.0,,
WT-003,2024-03-24,4737.5,93.4,5.5,,14.5,,
WT-003,2024-03-25,19369.4,94.1,7.9,,3.4,,
WT-003,2024-03-26,25657.6,93.8,8.7,,17.3,,
WT-003,2024-03-27,68521.0,97.6,14.6,,14.0,,
WT-003,2024-03-28,10266.8,90.2,6.8,,20.3,,
WT-003,2024-03-29,12287.3,92.5,7.1,,12.8,,
WT-003,2024-03-30,37134.8,90.2,10.1,,4.7,,
WT-003,2024-03-31,46146.1,95.4,10.5,,-3.5,,
WT-003,2024-04-01,20576.7,99.2,8.1,,7.3,,
WT-003,2024-04-02,34033.1,97.7,9.7,,15.5,,
WT-003,2024-04-03,62425.1,96.8,12.7,,15.0,,
WT-003,2024-04-04,62821.6,100,11.9,,15.9,,
WT-003,2024-04-05,22427.2,93.5,8.3,,28.4,,
WT-003,2024-04-06,63592.6,94.6,12.7,,22.2,,
WT-003,2024-04-07,38165.2,89.9,10.1,,24.0,,
WT-003,2024-04-08,6088.5,93.4,5.9,,22.8,,
WT-003,2024-04-09,38609.0,95.4,9.9,,17.1,,
WT-003,2024-04-10,14788.1,94.2,7.3,,7.9,,
WT-003,2024-04-11,27552.1,95.6,9.0,,9.8,,
WT-003,2024-04-12,19293.2,93.8,7.9,,17.9,,
WT-003,2024-04-13,20701.6,98.4,8.2,,-4.6,,
WT-003,2024-04-14,5959.1,75.4,6.4,,8.3,E-1001,Gearbox overheating — coolant flow below threshold
WT-003,2024-04-15,28457.9,92.6,9.1,,25.8,,
WT-003,2024-04-16,16399.7,100,7.5,,4.5,,
WT-003,2024-04-17,6536.6,94.4,5.9,,44.9,,
WT-003,2024-04-18,25796.4,90.6,9.0,,10.0,,
WT-003,2024-04-19,17851.2,97.4,7.8,,12.0,,
WT-003,2024-04-20,54882.7,96.6,11.5,,22.9,,
WT-003,2024-04-21,29855.9,91.7,9.4,,15.2,,
WT-003,2024-04-22,29624.9,98.0,9.0,,9.5,,
WT-003,2024-04-23,31582.5,92.1,9.4,,9.6,,
WT-003,2024-04-24,6525.6,93.1,6.0,,19.2,,
WT-003,2024-04-25,20751.9,98.8,8.0,,12.4,,
WT-003,2024-04-26,7470.4,99.1,6.1,,7.1,,
WT-003,2024-04-27,3153.9,98.5,5.0,,6.3,,
WT-003,2024-04-28,15394.6,91.9,7.5,,6.1,,
WT-003,2024-04-29,49038.8,98.6,10.8,,0.2,,
WT-003,2024-04-30,45347.4,89.3,10.7,,33.7,,
WT-003,2024-05-01,20159.6,93.3,8.3,,3.0,,
WT-003,2024-05-02,63348.1,92.7,12.6,,20.3,,
WT-003,2024-05-03,19382.8,89.1,8.3,,8.1,,
WT-003,2024-05-04,24295.6,99.3,8.4,,18.6,,
WT-003,2024-05-05,14633.2,90.7,7.6,,35.1,,
WT-003,2024-05-06,16272.2,94.4,7.6,,22.7,,
WT-003,2024-05-07,63867.1,97.4,12.2,,5.6,,
WT-003,2024-05-08,14345.0,100,7.2,,44.0,,
WT-003,2024-05-09,39249.5,91.5,10.5,,23.0,,
WT-003,2024-05-10,63183.3,93.2,13.2,,18.0,,
WT-003,2024-05-11,3957.2,90.4,5.3,,15.5,,
WT-003,2024-05-12,13787.6,96.7,7.2,,19.7,,
WT-003,2024-05-13,12999.7,92.7,7.1,,29.1,,
WT-003,2024-05-14,15528.3,91.1,7.6,,6.9,,
WT-003,2024-05-15,8565.8,93.1,6.3,,3.9,,
WT-003,2024-05-16,15999.2,98.2,7.5,,16.6,,
WT-003,2024-05-17,37708.0,92.1,10.1,,18.4,,
WT-003,2024-05-18,18144.5,91.3,7.8,,12.7,,
WT-003,2024-05-19,10484.2,87.5,6.8,,-9.4,,
WT-003,2024-05-20,30001.5,97.8,9.0,,-1.3,,
WT-003,2024-05-21,10578.3,95.8,6.6,,19.3,,
WT-003,2024-05-22,14603.5,91.5,7.3,,37.6,,
WT-003,2024-05-23,7699.5,97.3,6.2,,8.9,,
WT-003,2024-05-24,26312.1,91.4,8.8,,19.7,,
WT-003,2024-05-25,9929.1,85.2,6.7,,36.4,,
WT-003,2024-05-26,39609.0,90.5,10.2,,23.6,,
WT-003,2024-05-27,36074.2,91.1,9.8,,6.2,,
WT-003,2024-05-28,16779.0,99.7,7.7,,24.1,,
WT-003,2024-05-29,13579.8,89.4,7.4,,38.5,,
WT-003,2024-05-30,8948.0,92.3,6.4,,10.7,,
WT-003,2024-05-31,8799.2,75.8,6.8,,29.4,E-1003,Generator bearing vibration exceeds 8 mm/s RMS
WT-003,2024-06-01,1994.5,98.0,4.6,,38.8,,
WT-003,2024-06-02,486.1,94.8,3.8,,23.3,,
WT-003,2024-06-03,5290.3,98.5,5.6,,28.8,,
WT-003,2024-06-04,21264.1,95.4,8.4,,-0.4,,
WT-003,2024-06-05,3584.1,90.2,5.2,,1.8,,
WT-003,2024-06-06,1662.6,100,4.4,,27.4,,
WT-003,2024-06-07,2754.6,94.3,4.9,,10.0,,
WT-003,2024-06-08,21285.9,95.0,8.2,,26.0,,
WT-003,2024-06-09,833.6,98.2,4.0,,12.7,,
WT-003,2024-06-10,8196.1,97.3,6.3,,26.3,,
WT-003,2024-06-11,3721.6,91.9,5.3,,38.7,,
WT-003,2024-06-12,33164.8,100,9.4,,9.1,,
WT-003,2024-06-14,3322.6,91.5,5.1,,17.0,,
WT-003,2024-06-15,25835.0,92.1,9.0,,23.5,,
WT-003,2024-06-16,4621.7,91.8,5.5,,43.9,,
WT-003,2024-06-17,9079.4,98.5,6.4,,15.3,,
WT-003,2024-06-18,39793.2,98.2,9.9,,11.7,,
WT-003,2024-06-19,7272.5,90.6,6.2,,26.1,,
WT-003,2024-06-20,34983.3,98.7,9.4,,35.4,,
WT-003,2024-06-21,1292.5,90.8,4.3,,6.4,,
WT-003,2024-06-22,4315.4,91.6,5.4,,-1.6,,
WT-003,2024-06-23,14092.9,95.1,7.3,,25.2,,
WT-003,2024-06-24,10060.5,100,6.6,,19.4,,
WT-003,2024-06-25,13325.1,99.2,7.1,,5.2,,
WT-003,2024-06-26,13558.6,95.8,7.2,,38.6,,
WT-003,2024-06-27,3964.4,89.9,5.4,,12.0,,
WT-003,2024-06-28,18608.8,96.1,7.8,,20.4,,
WT-003,2024-06-29,16652.7,92.1,7.8,,8.5,,
WT-003,2024-06-30,794.8,94.8,4.0,,13.3,,
WT-004,2024-01-01,26015.1,78.1,10.2,,5.4,E-2002,Power curve deviation — output 15% below expected at reference wind speed
WT-004,2024-01-02,20766.3,94.9,8.4,,8.5,,
WT-004,2024-01-03,28484.4,96.0,9.2,,2.1,,
WT-004,2024-01-04,13161.4,91.2,7.5,,10.0,,
WT-004,2024-01-05,51644.9,96.7,11.6,,4.2,,
WT-004,2024-01-06,25242.6,93.4,9.2,,8.2,,
WT-004,2024-01-07,59695.1,94.9,13.2,,10.4,,
WT-004,2024-01-08,30799.6,91.3,9.6,,2.7,,
WT-004,2024-01-09,52896.8,90.8,13.6,,3.1,,
WT-004,2024-01-10,15838.8,69.7,9.0,,9.7,E-2001,SCADA communication timeout — data gap logged
WT-004,2024-01-11,55782.7,93.9,12.8,,4.1,,
WT-004,2024-01-12,19617.1,92.4,8.5,,0.0,,
WT-004,2024-01-13,18423.3,64.7,9.3,,10.0,E-4001,Yaw system fault — nacelle heading error >10°
WT-004,2024-01-14,43996.3,95.0,10.8,,6.8,,
WT-004,2024-01-15,11042.8,83.3,7.5,,4.4,E-1002,Rotor imbalance detected — blade pitch deviation >2°
WT-004,2024-01-16,34896.6,100,10.1,,8.8,,
WT-004,2024-01-17,57546.2,98.1,12.4,,1.9,,
WT-004,2024-01-18,49649.6,97.3,11.2,,8.0,,
WT-004,2024-01-19,52576.6,99.1,11.3,,7.0,,
WT-004,2024-01-20,6084.3,74.3,6.3,,4.3,E-4002,Blade pitch actuator slow response — emergency feather engaged
WT-004,2024-01-21,25602.2,87.4,9.4,,1.7,,
WT-004,2024-01-22,43144.1,96.2,11.0,,11.6,,
WT-004,2024-01-23,53498.2,89.5,11.8,,9.2,,
WT-004,2024-01-24,29722.0,96.5,9.4,,6.2,,
WT-004,2024-01-25,49323.4,98.7,11.5,,0.6,,
WT-004,2024-01-26,8393.3,92.8,6.5,,3.8,,
WT-004,2024-01-27,21060.5,98.4,8.6,,5.7,,
WT-004,2024-01-28,45094.9,96.0,10.9,,4.1,,
WT-004,2024-01-29,20859.4,97.3,8.4,,7.6,,
WT-004,2024-01-30,54800.1,97.8,11.9,,8.7,,
WT-004,2024-01-31,32208.6,95.3,9.8,,9.7,,
WT-004,2024-02-01,38627.5,98.7,10.3,,4.0,,
WT-004,2024-02-02,32522.2,91.7,10.1,,7.6,,
WT-004,2024-02-03,8187.1,91.5,6.5,,6.5,,
WT-004,2024-02-04,37453.4,90.5,10.7,,2.6,,
WT-004,2024-02-05,29551.4,90.1,9.6,,-1.8,,
WT-004,2024-02-06,35313.6,99.0,10.2,,6.0,,
WT-004,2024-02-07,31050.4,66.9,10.2,,10.0,E-4001,Yaw system fault — nacelle heading error >10°
WT-004,2024-02-08,29282.9,100,9.3,,3.3,,
WT-004,2024-02-09,23626.5,96.1,8.9,,5.8,,
WT-004,2024-02-10,6831.0,78.6,6.7,,8.9,E-1003,Generator bearing vibration exceeds 8 mm/s RMS
WT-004,2024-02-11,4808.1,94.6,5.7,,8.9,,
WT-004,2024-02-12,21314.4,91.9,8.7,,11.1,,
WT-004,2024-02-13,49555.2,92.8,11.7,,3.6,,
WT-004,2024-02-14,51893.9,98.1,11.3,,8.1,,
WT-004,2024-02-15,38482.5,87.3,10.7,,12.4,,
WT-004,2024-02-16,48605.8,87.3,11.9,,3.3,,
WT-004,2024-02-17,19366.9,93.4,8.3,,7.9,,
WT-004,2024-02-18,21475.9,94.9,8.5,,11.3,,
WT-004,2024-02-19,21136.0,95.4,8.5,,7.2,,
WT-004,2024-02-20,40627.6,90.8,11.0,,11.0,,
WT-004,2024-02-21,19152.3,95.0,8.2,,5.0,,
WT-004,2024-02-22,57574.6,95.1,14.5,,3.1,,
WT-004,2024-02-23,36817.9,87.5,10.6,,10.6,,
WT-004,2024-02-24,45027.9,87.8,11.2,,3.1,,
WT-004,2024-02-25,23937.5,96.2,8.8,,5.9,,
WT-004,2024-02-26,52645.3,95.2,13.0,,2.1,,
WT-004,2024-02-27,27279.0,96.2,9.4,,3.0,,
WT-004,2024-02-28,31855.0,99.3,9.6,,-2.4,,
WT-004,2024-02-29,4628.6,90.8,5.7,,5.1,,
WT-004,2024-03-01,58039.5,94.7,12.1,,7.4,,
WT-004,2024-03-02,37354.9,95.8,10.1,,19.5,,
WT-004,2024-03-03,35114.3,88.9,10.3,,9.1,,
WT-004,2024-03-04,23787.3,97.2,8.8,,-0.0,,
WT-004,2024-03-05,28928.8,98.4,9.3,,7.7,,
WT-004,2024-03-06,2308.4,93.0,4.9,,23.8,,
WT-004,2024-03-07,27899.7,95.0,9.2,,15.9,,
WT-004,2024-03-08,19368.6,89.6,8.4,,9.2,,
WT-004,2024-03-09,6951.4,87.1,6.4,,8.9,,
WT-004,2024-03-10,50368.9,95.2,11.4,,10.7,,
WT-004,2024-03-11,24886.6,90.6,9.1,,3.9,,
WT-004,2024-03-12,50636.9,91.6,12.5,,11.4,,
WT-004,2024-03-13,11789.3,93.5,7.2,,14.8,,
WT-004,2024-03-14,45502.9,95.7,11.1,,5.7,,
WT-004,2024-03-15,31398.2,98.2,9.5,,4.8,,
WT-004,2024-03-16,4857.8,94.8,5.6,,15.3,,
WT-004,2024-03-17,33064.3,91.6,10.1,,1.3,,
WT-004,2024-03-18,21719.1,90.3,8.8,,15.3,,
WT-004,2024-03-19,24973.0,97.3,8.9,,13.6,,
WT-004,2024-03-20,54162.8,94.8,12.5,,5.7,,
WT-004,2024-03-21,45136.5,89.3,11.4,,10.3,,
WT-004,2024-03-22,21881.0,94.6,8.5,,9.8,,
WT-004,2024-03-23,20200.5,97.2,8.2,,15.2,,
WT-004,2024-03-24,15181.0,95.4,7.7,,3.1,,
WT-004,2024-03-25,14119.6,94.4,7.4,,14.9,,
WT-004,2024-03-26,31578.5,93.3,9.8,,10.6,,
WT-004,2024-03-28,23175.2,96.1,8.8,,12.1,,
WT-004,2024-03-29,20765.3,98.1,8.5,,8.5,,
WT-004,2024-03-30,27919.7,91.7,9.5,,2.9,,
WT-004,2024-03-31,38271.0,97.2,10.2,,1.6,,
WT-004,2024-04-01,34828.1,100,9.8,,12.9,,
WT-004,2024-04-02,23568.9,98.9,8.7,,7.0,,
WT-004,2024-04-03,21532.5,100,8.6,,17.9,,
WT-004,2024-04-04,28661.2,95.8,9.3,,10.9,,
WT-004,2024-04-05,3208.8,92.7,5.2,,7.7,,
WT-004,2024-04-06,28932.4,90.5,9.6,,8.6,,
WT-004,2024-04-07,15123.8,98.7,7.5,,10.9,,
WT-004,2024-04-08,25890.3,100,8.9,,9.7,,
WT-004,2024-04-09,11990.2,92.7,7.1,,20.5,,
WT-004,2024-04-10,28539.4,93.8,9.5,,3.4,,
WT-004,2024-04-11,51432.1,92.8,11.7,,9.4,,
WT-004,2024-04-12,25858.5,95.3,9.0,,20.1,,
WT-004,2024-04-13,17782.9,95.9,7.9,,11.4,,
WT-004,2024-04-14,23275.2,96.6,8.7,,13.9,,
WT-004,2024-04-15,14732.0,96.6,7.5,,10.1,,
WT-004,2024-04-16,27229.3,98.2,9.0,,15.6,,
WT-004,2024-04-17,50706.8,89.1,11.8,,26.9,,
WT-004,2024-04-18,55510.7,89.4,12.3,,17.6,,
WT-004,2024-04-19,1149.8,93.4,4.3,,14.5,,
WT-004,2024-04-20,29492.0,95.3,9.5,,15.0,,
WT-004,2024-04-21,19307.8,99.2,8.1,,0.6,,
WT-004,2024-04-22,24607.5,96.4,8.8,,3.7,,
WT-004,2024-04-23,33859.4,92.5,10.2,,11.5,,
WT-004,2024-04-24,5697.3,99.3,5.8,,19.4,,
WT-004,2024-04-25,17893.2,92.4,8.1,,7.8,,
WT-004,2024-04-26,19595.6,96.1,8.3,,16.9,,
WT-004,2024-04-27,10088.0,95.2,6.9,,15.7,,
WT-004,2024-04-28,20180.2,97.7,8.5,,20.1,,
WT-004,2024-04-30,3970.4,86.8,5.5,,5.5,E-1002,Rotor imbalance detected — blade pitch deviation >2°
WT-004,2024-05-01,31082.9,95.2,9.7,,14.2,,
WT-004,2024-05-02,22228.7,89.0,9.0,,19.1,,
WT-004,2024-05-03,6204.5,94.9,6.0,,15.5,,
WT-004,2024-05-04,31751.8,94.6,9.7,,14.7,,
WT-004,2024-05-05,25997.5,98.9,9.1,,13.4,,
WT-004,2024-05-06,35787.9,90.5,10.5,,29.4,,
WT-004,2024-05-07,23441.3,78.4,9.3,,23.4,E-1001,Gearbox overheating — coolant flow below threshold
WT-004,2024-05-08,28917.6,100,9.4,,2.4,,
WT-004,2024-05-09,13794.1,95.1,7.5,,14.5,,
WT-004,2024-05-10,27574.2,97.5,9.3,,4.2,,
WT-004,2024-05-11,8352.0,94.9,6.5,,16.1,,
WT-004,2024-05-12,39862.9,96.3,10.5,,6.6,,
WT-004,2024-05-13,10853.6,93.2,6.9,,28.7,,
WT-004,2024-05-14,24058.7,98.6,8.8,,23.7,,
WT-004,2024-05-15,3315.6,89.3,5.2,,17.6,,
WT-004,2024-05-16,6546.2,92.9,6.2,,37.0,,
WT-004,2024-05-17,9244.4,95.2,6.7,,12.2,,
WT-004,2024-05-18,21580.6,79.0,9.9,,24.2,E-1002,Rotor imbalance detected — blade pitch deviation >2°
WT-004,2024-05-19,11441.9,97.6,7.0,,5.2,,
WT-004,2024-05-20,4951.5,98.6,5.7,,24.6,,
WT-004,2024-05-21,10462.6,100,6.9,,27.2,,
WT-004,2024-05-22,3808.2,85.4,5.8,,21.8,E-1002,Rotor imbalance detected — blade pitch deviation >2°
WT-004,2024-05-23,6321.5,93.4,6.1,,17.6,,
WT-004,2024-05-24,6777.8,91.2,6.1,,5.8,,
WT-004,2024-05-25,8783.8,90.4,6.6,,11.0,,
WT-004,2024-05-26,17919.8,90.7,8.2,,11.1,,
WT-004,2024-05-27,4419.1,98.6,5.4,,10.6,,
WT-004,2024-05-28,2570.4,90.1,5.0,,19.0,,
WT-004,2024-05-29,33742.3,94.9,10.0,,8.4,,
WT-004,2024-05-31,12864.0,95.6,7.4,,19.1,,
WT-004,2024-06-01,7329.2,92.6,6.2,,40.5,,
WT-004,2024-06-02,446.8,94.7,3.8,,32.5,,
WT-004,2024-06-03,14505.6,97.0,7.6,,15.4,,
WT-004,2024-06-04,2858.1,94.0,5.1,,15.0,,
WT-004,2024-06-05,18765.1,93.1,8.4,,-0.2,,
WT-004,2024-06-06,11684.9,91.8,7.1,,30.9,,
WT-004,2024-06-07,4566.0,96.6,5.5,,18.7,,
WT-004,2024-06-08,24000.1,92.8,8.9,,35.2,,
WT-004,2024-06-09,11369.5,92.5,7.2,,37.9,,
WT-004,2024-06-10,31085.4,93.9,9.7,,32.2,,
WT-004,2024-06-11,14181.7,92.9,7.5,,33.1,,
WT-004,2024-06-12,2104.8,97.2,4.7,,22.3,,
WT-004,2024-06-13,856.8,91.0,4.1,,14.5,,
WT-004,2024-06-14,7560.1,98.7,6.2,,16.0,,
WT-004,2024-06-15,6028.9,96.2,5.9,,31.7,,
WT-004,2024-06-16,1093.5,100,4.2,,11.9,,
WT-004,2024-06-17,2558.1,94.2,4.9,,14.8,,
WT-004,2024-06-18,8520.6,99.9,6.5,,26.2,,
WT-004,2024-06-19,2415.2,93.7,4.9,,34.2,,
WT-004,2024-06-20,27.4,93.3,3.2,,-5.9,,
WT-004,2024-06-21,0,89.6,2.0,,39.8,,
WT-004,2024-06-22,13094.1,100,7.3,,-7.3,,
WT-004,2024-06-23,12627.3,91.0,7.4,,-1.7,,
WT-004,2024-06-24,16583.5,92.7,7.8,,2.2,,
WT-004,2024-06-25,6735.0,93.8,6.2,,18.3,,
WT-004,2024-06-26,7420.5,94.0,6.2,,16.5,,
WT-004,2024-06-28,22739.4,93.2,8.6,,29.4,,
WT-004,2024-06-29,15910.6,96.0,7.8,,58.3,,
WT-004,2024-06-30,7947.4,95.5,6.4,,32.3,,
WT-005,2024-01-01,7958.8,94.3,6.5,,4.3,,
WT-005,2024-01-02,12310.1,93.2,7.5,,9.6,,
WT-005,2024-01-03,8417.4,92.4,6.8,,8.8,,
WT-005,2024-01-04,46397.6,88.1,11.8,,8.6,,
WT-005,2024-01-05,30175.3,96.1,9.9,,5.2,,
WT-005,2024-01-06,18487.2,98.0,8.2,,6.1,,
WT-005,2024-01-07,23482.4,88.5,9.3,,5.5,,
WT-005,2024-01-08,18730.5,100,8.3,,7.1,,
WT-005,2024-01-09,16185.3,93.6,8.3,,10.5,,
WT-005,2024-01-10,37158.2,90.0,11.1,,6.5,,
WT-005,2024-01-11,32655.6,97.1,10.2,,12.8,,
WT-005,2024-01-12,18582.9,93.9,8.6,,3.7,,
WT-005,2024-01-13,9908.0,96.8,6.9,,10.1,,
WT-005,2024-01-14,6615.7,89.9,6.3,,1.9,,
WT-005,2024-01-15,10985.6,93.1,7.2,,5.3,,
WT-005,2024-01-16,22091.4,100,8.9,,1.0,,
WT-005,2024-01-17,45941.8,95.8,11.4,,7.6,,
WT-005,2024-01-18,22284.5,95.4,9.1,,3.0,,
WT-005,2024-01-19,13807.9,88.0,7.9,,4.8,,
WT-005,2024-01-20,19691.9,88.6,8.8,,2.1,,
WT-005,2024-01-21,48860.5,95.6,11.6,,10.9,,
WT-005,2024-01-22,8752.7,91.7,6.9,,1.5,,
WT-005,2024-01-23,18191.0,90.2,8.7,,4.2,,
WT-005,2024-01-24,6545.9,97.4,6.3,,9.0,,
WT-005,2024-01-25,38517.2,69.1,12.2,,9.0,E-2002,Power curve deviation — output 15% below expected at reference wind speed
WT-005,2024-01-26,47466.2,93.8,12.1,,4.5,,
WT-005,2024-01-27,27849.0,98.9,9.4,,5.3,,
WT-005,2024-01-28,24345.6,91.6,9.4,,3.7,,
WT-005,2024-01-29,20653.2,70.8,9.5,,0.0,E-1003,Generator bearing vibration exceeds 8 mm/s RMS
WT-005,2024-01-30,17226.2,99.5,8.1,,6.5,,
WT-005,2024-01-31,50812.6,100,14.4,,4.6,,
WT-005,2024-02-01,47578.3,86.6,12.6,,2.9,,
WT-005,2024-02-02,31121.8,91.9,10.0,,9.5,,
WT-005,2024-02-03,8775.9,93.2,6.7,,7.1,,
WT-005,2024-02-04,30330.7,97.3,10.1,,-2.9,,
WT-005,2024-02-05,11872.6,94.2,7.3,,1.6,,
WT-005,2024-02-06,35547.2,92.8,10.6,,0.4,,
WT-005,2024-02-07,7910.7,94.5,6.5,,2.3,,
WT-005,2024-02-08,24826.6,97.2,9.4,,0.0,,
WT-005,2024-02-09,32048.2,92.3,10.5,,4.1,,
WT-005,2024-02-10,36824.0,99.9,10.4,,6.7,,
WT-005,2024-02-11,34390.8,95.2,10.5,,4.8,,
WT-005,2024-02-12,47673.2,93.4,13.4,,11.1,,
WT-005,2024-02-13,4756.9,96.8,5.8,,7.2,,
WT-005,2024-02-14,45754.9,92.6,11.5,,7.9,,
WT-005,2024-02-15,24189.1,93.1,9.5,,2.3,,
WT-005,2024-02-16,46083.1,91.9,12.8,,11.1,,
WT-005,2024-02-17,50102.8,92.9,12.8,,6.2,,
WT-005,2024-02-18,31927.2,92.1,10.1,,6.0,,
WT-005,2024-02-19,15633.5,90.4,8.2,,11.9,,
WT-005,2024-02-20,24728.5,95.7,9.4,,10.5,,
WT-005,2024-02-21,41614.2,96.8,11.1,,9.6,,
WT-005,2024-02-22,16174.3,100,8.1,,11.3,,
WT-005,2024-02-23,28614.7,98.4,9.5,,7.6,,
WT-005,2024-02-24,54070.7,96.9,13.5,,2.7,,
WT-005,2024-02-25,52254.4,95.0,13.4,,5.9,,
WT-005,2024-02-26,34334.5,97.7,10.3,,7.5,,
WT-005,2024-02-27,9556.9,100,6.8,,13.1,,
WT-005,2024-02-28,17705.0,94.2,8.2,,8.4,,
WT-005,2024-02-29,7456.6,71.2,7.3,,3.7,E-1001,Gearbox overheating — coolant flow below threshold
WT-005,2024-03-01,38124.6,99.3,10.6,,14.3,,
WT-005,2024-03-02,9434.3,97.3,6.8,,1.7,,
WT-005,2024-03-03,24046.7,91.1,9.5,,14.6,,
WT-005,2024-03-04,3208.9,92.8,5.3,,1.7,,
WT-005,2024-03-05,42509.5,91.3,11.2,,3.0,,
WT-005,2024-03-06,42505.7,97.8,11.4,,5.7,,
WT-005,2024-03-07,18238.6,95.5,8.3,,7.5,,
WT-005,2024-03-08,21602.4,95.9,8.8,,5.0,,
WT-005,2024-03-09,14925.2,97.1,7.8,,-4.6,,
WT-005,2024-03-10,15195.0,96.8,7.8,,2.9,,
WT-005,2024-03-11,15813.2,94.3,8.0,,21.2,,
WT-005,2024-03-12,44859.8,91.7,11.6,,6.4,,
WT-005,2024-03-13,30540.4,94.6,10.2,,13.6,,
WT-005,2024-03-14,7018.2,94.2,6.3,,7.7,,
WT-005,2024-03-15,24335.2,94.9,9.4,,13.9,,
WT-005,2024-03-16,43766.0,96.8,11.4,,17.8,,
WT-005,2024-03-17,14999.3,100,7.8,,14.9,,
WT-005,2024-03-19,22960.4,93.5,9.2,,11.5,,
WT-005,2024-03-20,53667.6,96.8,12.4,,2.7,,
WT-005,2024-03-21,48798.5,94.0,12.5,,4.4,,
WT-005,2024-03-22,7939.3,93.6,6.6,,11.9,,
WT-005,2024-03-23,46253.1,100,11.3,,25.8,,
WT-005,2024-03-24,50760.4,95.6,12.6,,-5.9,,
WT-005,2024-03-25,48409.7,91.7,11.8,,12.9,,
WT-005,2024-03-26,36744.9,98.8,10.5,,4.8,,
WT-005,2024-03-27,27642.3,89.0,10.0,,4.7,,
WT-005,2024-03-28,13885.8,94.0,7.6,,1.8,,
WT-005,2024-03-29,17255.3,94.3,8.2,,6.9,,
WT-005,2024-03-30,26896.0,91.1,9.9,,11.7,,
WT-005,2024-03-31,22424.5,96.4,8.9,,9.2,,
WT-005,2024-04-01,35789.7,96.0,10.4,,4.6,,
WT-005,2024-04-02,22145.6,87.2,9.1,,23.7,,
WT-005,2024-04-03,46170.2,92.3,11.6,,11.4,,
WT-005,2024-04-04,19197.8,100,8.3,,21.8,,
WT-005,2024-04-05,39558.2,97.1,10.7,,13.3,,
WT-005,2024-04-06,27280.9,96.7,9.7,,14.3,,
WT-005,2024-04-07,2988.9,97.1,5.2,,11.2,,
WT-005,2024-04-08,6815.8,94.2,6.4,,16.8,,
WT-005,2024-04-09,0,95.3,2.3,,14.7,,
WT-005,2024-04-10,38544.5,94.7,10.8,,6.7,,
WT-005,2024-04-11,27325.3,98.1,9.6,,13.7,,
WT-005,2024-04-12,3109.1,93.9,5.3,,5.3,,
WT-005,2024-04-14,5281.8,96.7,5.8,,13.1,,
WT-005,2024-04-15,17769.9,98.6,8.1,,11.7,,
WT-005,2024-04-16,19579.7,96.6,8.5,,3.3,,
WT-005,2024-04-17,36357.7,93.0,10.8,,11.2,,
WT-005,2024-04-18,5024.4,93.5,5.8,,17.6,,
WT-005,2024-04-19,15611.1,68.0,8.7,,20.4,E-1002,Rotor imbalance detected — blade pitch deviation >2°
WT-005,2024-04-20,23886.3,99.6,9.2,,17.3,,
WT-005,2024-04-21,18998.6,95.4,8.4,,2.5,,
WT-005,2024-04-22,26003.0,97.7,9.3,,21.8,,
WT-005,2024-04-23,27609.7,93.2,9.6,,2.9,,
WT-005,2024-04-24,18828.3,96.2,8.5,,20.2,,
WT-005,2024-04-25,19779.5,100,8.6,,23.4,,
WT-005,2024-04-26,36720.5,97.7,10.6,,11.1,,
WT-005,2024-04-27,16284.0,96.3,8.0,,14.7,,
WT-005,2024-04-29,18350.8,94.9,8.6,,10.5,,
WT-005,2024-04-30,27859.0,100,9.4,,14.3,,
WT-005,2024-05-01,8790.6,88.7,7.0,,19.7,,
WT-005,2024-05-02,28098.0,98.1,9.4,,27.1,,
WT-005,2024-05-03,53734.5,99.1,13.9,,4.7,,
WT-005,2024-05-04,32891.7,95.2,10.4,,9.6,,
WT-005,2024-05-05,7757.9,92.5,6.6,,30.6,,
WT-005,2024-05-06,15615.9,75.0,9.4,,20.8,E-2001,SCADA communication timeout — data gap logged
WT-005,2024-05-07,7303.7,76.7,6.6,,-14.5,E-1001,Gearbox overheating — coolant flow below threshold
WT-005,2024-05-08,27601.4,96.2,9.6,,32.9,,
WT-005,2024-05-09,1003.2,93.7,4.3,,33.5,,
